Date,open,high,close,low,volume,macd,macdsignal,rsi,stoch,ma1,ma2,ma3,ema,cci,bblower,bbupper,roc,atr
2015-09-18T01:00,234.00,235.00,234.63,233.98,695,0.83,-0.90,59.99,100.00,231.09,231.22,231.10,231.43,146.01,226.58,235.61,0.03,2.43
2015-09-18T05:00,234.37,235.63,233.50,233.50,1437,0.75,-0.71,54.67,81.69,231.21,231.20,231.27,231.74,115.99,226.74,235.64,0.02,2.41
2015-09-18T09:00,233.50,235.12,234.07,232.53,2122,0.71,-0.53,56.75,88.85,231.32,231.22,231.40,232.11,92.92,226.89,235.77,0.02,2.42
2015-09-18T13:00,234.07,234.37,234.23,233.11,973,0.66,-0.37,57.35,89.82,231.47,231.34,231.61,232.46,82.46,227.03,235.95,0.02,2.34
2015-09-18T17:00,234.23,234.81,233.78,227.00,1630,0.56,-0.23,55.06,80.99,231.60,231.44,232.00,232.68,9.78,227.13,236.10,0.02,2.73
2015-09-18T21:00,233.78,234.19,233.63,233.05,572,0.47,-0.11,54.28,74.31,231.71,231.56,232.31,232.85,64.69,227.35,236.22,0.01,2.61
2015-09-19T01:00,233.63,233.73,233.70,233.01,900,0.39,-0.01,54.61,70.82,231.88,231.68,232.67,233.01,54.36,227.45,236.39,0,2.48
2015-09-19T05:00,233.69,233.87,233.02,233.02,415,0.28,0.06,50.86,50.49,231.98,231.78,232.94,233.03,44.40,227.47,236.46,0,2.36
2015-09-19T09:00,233.02,233.21,232.63,231.50,1519,0.17,0.10,48.80,33.87,232.00,231.79,233.12,232.97,14.44,227.55,236.54,-0.01,2.32
2015-09-19T13:00,232.64,232.90,232.42,232.30,359,0.08,0.12,47.67,0.00,232.06,231.79,233.30,232.89,12.66,228.04,236.49,-0.01,2.19
2015-09-19T17:00,232.42,232.48,232.09,231.53,568,-0.01,0.11,45.88,0.00,232.26,231.83,233.43,232.76,-13.10,228.30,236.55,-0.01,2.1
2015-09-19T21:00,232.01,232.25,232.24,231.85,341,-0.05,0.10,46.86,6.95,232.41,231.85,233.42,232.67,-20.70,228.65,236.59,-0.01,1.98
2015-09-20T01:00,232.24,233.38,232.90,231.66,805,-0.04,0.09,51.04,36.57,232.64,231.91,233.36,232.71,-5.22,228.91,236.73,-0.01,1.96
2015-09-20T05:00,232.90,233.22,232.56,232.24,559,-0.05,0.08,48.91,21.47,232.81,231.96,233.29,232.69,-13.09,229.04,236.85,-0.01,1.89
2015-09-20T09:00,232.56,233.05,232.42,231.40,618,-0.06,0.07,48.02,18.66,232.92,232.00,233.19,232.64,-52.88,229.18,236.99,-0.01,1.88
2015-09-20T13:00,232.42,233.20,232.27,232.09,612,-0.08,0.05,47.03,10.03,233.04,232.06,233.03,232.58,-54.46,229.27,237.11,-0.01,1.82
2015-09-20T17:00,232.27,232.74,232.12,231.87,574,-0.09,0.02,46.01,1.13,233.14,232.10,232.94,232.49,-74.63,229.31,237.05,0,1.75
2015-09-20T21:00,232.11,232.97,232.14,231.87,417,-0.10,0.00,46.18,3.27,233.13,232.10,232.81,232.43,-61.41,229.45,236.75,0,1.71
2015-09-21T01:00,232.18,232.29,227.85,227.00,4148,-0.37,-0.09,26.90,0.00,232.85,232.00,232.38,231.62,-279.44,228.72,236.90,-0.02,1.96
2015-09-21T05:00,227.76,229.03,228.82,227.19,1094,-0.45,-0.20,33.64,24.32,232.62,232.03,232.05,231.10,-282.32,228.36,236.74,-0.01,1.95
2015-09-21T09:00,228.82,229.29,227.98,227.96,922,-0.54,-0.34,30.98,16.90,232.33,231.99,231.68,230.50,-222.11,227.90,236.54,-0.02,1.91
2015-09-21T13:00,227.99,228.89,228.46,227.88,1165,-0.53,-0.47,34.19,30.20,232.04,232.00,231.33,230.06,-173.24,227.49,236.44,-0.02,1.85
2015-09-21T17:00,228.46,228.66,227.22,226.38,1529,-0.57,-0.61,30.27,13.96,231.74,231.94,230.94,229.48,-170.47,226.89,236.36,-0.02,1.88
2015-09-21T21:00,227.22,229.47,228.33,227.22,1761,-0.49,-0.74,37.20,42.67,231.47,231.89,230.65,229.16,-110.70,226.56,236.10,-0.02,1.9
2015-09-22T01:00,228.55,228.59,225.46,224.25,6021,-0.59,-0.88,29.14,9.28,231.05,231.74,230.19,228.40,-155.78,225.65,236.18,-0.03,2.08
2015-09-22T05:00,225.46,233.95,231.49,225.45,5821,-0.23,-0.94,52.46,100.00,230.94,231.79,230.15,228.80,-18.04,225.60,236.02,0,2.54
2015-09-22T09:00,231.48,232.35,231.24,230.77,1746,0.00,-0.94,51.70,97.03,230.83,231.75,230.08,229.10,23.97,225.53,235.84,0,2.47
2015-09-22T13:00,231.10,232.72,231.32,230.80,2007,0.16,-0.90,51.94,97.97,230.71,231.67,229.98,229.38,33.44,225.45,235.74,0.02,2.43
2015-09-22T17:00,231.58,231.75,231.11,230.26,1527,0.25,-0.84,51.22,95.15,230.62,231.59,229.88,229.59,16.21,225.38,235.67,0.01,2.36
2015-09-22T21:00,231.43,233.00,232.17,231.15,1675,0.36,-0.75,54.64,100.00,230.60,231.53,229.87,229.97,56.23,225.31,235.71,0.02,2.33
2015-09-23T01:00,232.19,232.48,231.85,231.56,959,0.40,-0.65,53.42,95.60,230.57,231.43,229.84,230.24,51.18,225.27,235.73,0.01,2.23
2015-09-23T05:00,231.57,231.90,230.53,230.03,989,0.33,-0.56,48.62,78.30,230.50,231.33,229.73,230.24,11.96,225.18,235.64,0.01,2.2
2015-09-23T09:00,230.53,231.67,231.58,230.50,654,0.34,-0.48,52.29,90.78,230.47,231.25,229.69,230.44,31.84,225.09,235.60,0.01,2.13
2015-09-23T13:00,231.58,231.87,231.52,230.65,728,0.32,-0.40,52.06,89.88,230.40,231.16,229.94,230.59,39.41,225.01,235.58,0.03,2.06
2015-09-23T17:00,231.52,231.73,230.54,230.07,725,0.24,-0.34,48.34,75.29,230.31,231.05,230.05,230.56,20.39,224.92,235.48,0,2.03
2015-09-23T21:00,230.54,232.14,231.57,230.54,927,0.25,-0.28,52.21,90.47,230.27,230.98,230.29,230.71,50.49,224.87,235.46,0,2
2015-09-24T01:00,231.57,233.50,232.45,231.55,1691,0.29,-0.20,55.29,100.00,230.27,230.94,230.56,231.00,95.74,224.81,235.55,0,2
2015-09-24T05:00,232.47,232.50,232.47,231.74,375,0.31,-0.13,55.36,100.00,230.29,230.92,230.91,231.25,84.90,224.75,235.65,0.01,1.91
2015-09-24T09:00,232.47,233.70,233.69,232.29,1058,0.39,-0.03,59.55,100.00,230.36,230.96,231.27,231.68,116.60,225.31,235.67,0.01,1.88
2015-09-24T13:00,233.69,236.25,235.90,233.33,7231,0.55,0.11,65.81,100.00,230.75,231.08,231.96,232.43,184.14,225.44,236.25,0.02,1.95
2015-09-24T17:00,235.90,236.20,234.65,232.61,4105,0.55,0.25,60.14,67.54,231.03,231.16,232.17,232.87,144.99,225.89,236.47,0.02,2.07
2015-09-24T21:00,234.65,234.71,233.84,233.05,928,0.46,0.36,56.73,48.03,231.30,231.21,232.35,233.10,111.30,226.28,236.61,0.01,2.04
2015-09-25T01:00,233.84,236.79,236.79,233.84,1708,0.57,0.50,64.60,93.07,231.70,231.34,232.71,233.81,175.70,226.68,237.17,0.02,2.1
2015-09-25T05:00,236.79,237.59,237.50,236.16,2342,0.65,0.67,66.20,100.00,232.19,231.51,233.14,234.55,195.65,226.82,237.95,0.03,2.05
2015-09-25T09:00,237.40,237.70,236.46,236.25,2840,0.59,0.81,61.81,75.42,232.58,231.64,233.42,235.00,157.58,227.69,238.18,0.02,2.01
2015-09-25T13:00,236.46,237.24,236.10,235.65,1252,0.49,0.94,60.32,67.08,233.08,231.77,233.71,235.32,119.31,227.77,238.56,0.02,1.98
2015-09-25T17:00,236.10,236.10,235.41,235.00,794,0.35,1.02,57.45,51.01,233.27,231.88,234.03,235.48,78.87,227.90,238.84,0.01,1.92
2015-09-25T21:00,235.41,235.95,235.61,235.00,677,0.25,1.09,58.07,54.48,233.48,232.00,234.30,235.64,70.71,228.05,239.12,0.01,1.85
2015-09-26T01:00,235.61,235.91,234.47,234.15,1061,0.09,1.11,53.30,7.79,233.63,232.22,234.50,235.58,42.05,228.22,239.29,-0.01,1.84
2015-09-26T05:00,234.47,234.92,234.86,234.04,919,0.00,1.11,54.67,10.62,233.81,232.42,234.78,235.58,29.95,228.39,239.39,0,1.77
2015-09-26T09:00,234.86,235.70,235.33,234.70,621,-0.04,1.10,56.34,23.57,233.96,232.66,235.04,235.66,48.14,228.56,239.56,0.01,1.72
2015-09-26T13:00,235.26,235.35,235.30,233.75,1175,-0.07,1.08,56.20,22.48,234.12,232.89,235.23,235.72,26.65,228.78,239.82,-0.01,1.71
2015-09-26T17:00,235.31,235.40,234.63,234.13,358,-0.14,1.05,52.99,0.00,234.32,233.14,235.37,235.65,18.26,228.96,239.94,-0.01,1.68
2015-09-26T21:00,234.63,234.69,234.66,233.77,367,-0.18,1.00,53.12,0.98,234.46,233.35,235.43,235.58,-4.77,229.15,240.07,-0.01,1.62
2015-09-27T01:00,234.49,234.78,234.52,234.26,220,-0.22,0.95,52.39,0.00,234.61,233.65,235.34,235.50,-8.29,229.35,240.27,-0.01,1.55
2015-09-27T05:00,234.53,234.77,233.50,233.50,371,-0.30,0.87,47.33,0.00,234.75,233.72,235.27,235.25,-61.13,229.44,240.37,-0.01,1.53
2015-09-27T09:00,233.68,233.83,233.57,233.00,795,-0.34,0.79,47.71,2.01,234.84,233.80,235.25,235.03,-102.29,229.56,240.37,-0.01,1.48
2015-09-27T13:00,233.57,233.95,233.78,233.11,547,-0.35,0.70,48.88,10.70,234.91,233.88,235.05,234.88,-103.04,229.69,240.36,0,1.43
2015-09-27T17:00,233.78,233.99,233.37,233.30,295,-0.36,0.61,46.68,0.00,234.95,233.95,234.77,234.68,-110.93,229.82,240.21,-0.01,1.38
2015-09-27T21:00,233.37,238.30,238.00,233.37,2938,-0.06,0.59,65.52,100.00,235.15,234.15,234.87,235.30,116.73,230.27,239.97,0.01,1.63
2015-09-28T01:00,237.94,239.00,239.00,237.07,2221,0.19,0.64,68.14,100.00,235.30,234.39,235.07,236.01,199.52,230.46,240.21,0.02,1.65
2015-09-28T05:00,239.00,240.00,238.60,238.26,1910,0.30,0.72,65.98,89.93,235.49,234.66,235.28,236.55,194.93,230.63,240.52,0.02,1.66
2015-09-28T09:00,238.65,241.39,240.38,238.00,2558,0.47,0.83,70.47,100.00,235.80,234.95,235.60,237.33,196.31,230.85,240.65,0.02,1.78
2015-09-28T13:00,240.38,240.50,239.01,238.59,952,0.45,0.94,63.53,70.83,235.91,235.20,235.90,237.76,150.29,231.27,240.39,0.02,1.79
2015-09-28T17:00,239.12,241.44,240.43,238.74,1925,0.50,1.07,67.14,86.00,236.05,235.53,236.27,238.37,156.44,231.31,240.74,0.03,1.86
2015-09-28T21:00,240.43,241.50,239.82,238.57,1922,0.45,1.18,64.20,73.64,236.21,235.80,236.57,238.78,124.89,231.41,241.02,0.03,1.93
2015-09-29T01:00,239.82,241.22,239.90,239.76,821,0.39,1.28,64.42,74.57,236.39,236.05,236.88,239.15,115.11,231.47,241.40,0.03,1.9
2015-09-29T05:00,239.90,239.90,237.25,236.88,1859,0.16,1.32,52.83,25.85,236.48,236.21,237.05,239.00,43.94,231.63,241.41,0.02,1.98
2015-09-29T09:00,237.22,239.19,239.17,237.00,1501,0.11,1.35,58.63,50.23,236.65,236.39,237.35,239.19,50.83,231.75,241.75,0,1.99
2015-09-29T13:00,238.75,239.29,237.83,237.01,2716,-0.02,1.34,53.67,29.38,236.81,236.46,237.57,239.12,34.95,231.90,241.90,0,2.02
2015-09-29T17:00,237.96,238.00,236.81,236.61,748,-0.18,1.30,50.18,14.71,236.90,236.53,237.79,238.87,6.71,232.01,241.94,-0.01,1.97
2015-09-29T21:00,236.90,238.78,238.52,236.78,729,-0.17,1.25,55.41,36.70,237.05,236.69,238.12,238.94,29.09,232.15,242.12,-0.01,1.97
2015-09-30T01:00,238.38,238.70,236.57,236.55,618,-0.30,1.18,49.09,0.00,237.11,236.68,238.31,238.66,2.37,232.24,242.23,-0.01,1.99
2015-09-30T05:00,236.57,236.77,236.46,235.11,1613,-0.38,1.08,48.75,0.00,237.20,236.64,238.52,238.40,-40.29,232.32,242.33,-0.02,1.96
2015-09-30T09:00,236.30,237.99,237.21,236.28,833,-0.37,0.99,51.21,11.33,237.32,236.67,238.46,238.29,-9.63,232.45,242.47,-0.01,1.94
2015-09-30T13:00,237.21,238.39,237.35,237.10,812,-0.34,0.91,51.68,13.49,237.45,236.71,238.35,238.22,0.38,232.68,242.62,-0.01,1.9
2015-09-30T17:00,237.49,237.70,236.49,236.24,548,-0.37,0.81,48.60,0.00,237.60,236.75,238.21,238.00,-45.43,232.83,242.76,0,1.87
2015-09-30T21:00,236.49,238.00,237.96,236.30,645,-0.29,0.74,53.68,27.40,237.81,236.82,238.05,238.06,-30.06,233.07,242.94,-0.01,1.85
2015-10-01T01:00,237.98,238.20,237.07,236.19,805,-0.28,0.67,50.43,11.57,237.96,236.91,237.92,237.96,-63.48,233.29,243.10,0,1.87
2015-10-01T05:00,236.39,237.37,237.14,236.23,523,-0.26,0.61,50.69,13.21,238.14,236.99,237.70,237.88,-81.15,233.39,242.90,0,1.81
2015-10-01T09:00,237.13,240.09,239.65,236.38,2738,-0.08,0.58,58.80,100.00,238.22,237.13,237.69,238.24,33.80,233.67,242.69,0,1.95
2015-10-01T13:00,239.62,240.00,239.06,238.77,1023,-0.01,0.58,56.45,76.96,238.22,237.26,237.64,238.45,67.88,233.88,242.52,0.01,1.9
2015-10-01T17:00,239.06,239.38,238.48,238.21,458,-0.01,0.58,54.16,54.51,238.22,237.39,237.72,238.53,37.60,234.31,241.91,0.01,1.85
2015-10-01T21:00,238.25,238.90,238.70,238.01,659,0.01,0.58,54.91,61.86,238.14,237.52,237.69,238.63,31.67,234.56,241.62,0.01,1.78
2015-10-02T01:00,238.70,239.13,239.13,238.48,357,0.03,0.59,56.40,76.47,238.14,237.67,237.77,238.79,68.44,235.06,241.00,0.01,1.7
2015-10-02T05:00,239.10,240.00,237.83,237.40,2102,-0.04,0.58,50.90,22.55,238.02,237.82,237.84,238.70,38.84,235.43,240.42,0.01,1.76
2015-10-02T09:00,237.74,238.88,237.98,237.33,1159,-0.08,0.56,51.49,28.33,237.93,237.96,237.81,238.64,21.84,235.88,239.79,0,1.75
2015-10-02T13:00,237.98,238.34,237.69,237.51,603,-0.12,0.53,50.23,15.98,237.83,238.10,237.88,238.54,1.80,235.92,239.79,0,1.68
2015-10-02T17:00,237.69,237.97,237.86,237.36,728,-0.14,0.50,50.99,23.43,237.86,238.24,237.97,238.48,-6.27,236.19,239.39,0,1.6
2015-10-02T21:00,237.84,238.66,238.49,237.68,695,-0.10,0.47,53.78,50.78,237.82,238.26,238.06,238.53,46.99,236.25,239.40,0,1.56
2015-10-03T01:00,238.51,239.21,238.29,238.02,728,-0.09,0.45,52.75,29.40,237.84,238.24,238.12,238.54,63.28,236.31,239.48,0,1.53
2015-10-03T05:00,238.28,239.09,239.09,238.12,266,-0.04,0.44,56.34,71.30,237.95,238.25,238.29,238.68,81.03,236.38,239.47,0,1.49
2015-10-03T09:00,239.09,241.11,240.51,239.04,2435,0.09,0.46,61.88,100.00,238.05,238.26,238.46,239.05,186.19,236.27,239.98,0.01,1.53
2015-10-03T13:00,240.51,240.90,239.89,239.63,1028,0.12,0.49,58.40,70.13,238.21,238.29,238.65,239.26,164.92,236.34,240.24,0,1.52
2015-10-03T17:00,239.89,241.10,239.79,239.55,1080,0.12,0.52,57.83,65.24,238.36,238.27,238.83,239.42,148.00,236.38,240.46,0.01,1.52
2015-10-03T21:00,239.79,240.92,239.99,239.29,436,0.12,0.55,58.70,72.70,238.50,238.27,238.85,239.59,125.47,236.42,240.69,0.01,1.53
2015-10-04T01:00,239.99,240.93,239.90,239.90,386,0.11,0.58,58.12,67.73,238.62,238.27,238.91,239.72,125.86,236.61,240.84,0.01,1.49
2015-10-04T05:00,239.90,239.91,239.89,239.81,304,0.09,0.60,58.05,67.12,238.78,238.36,239.00,239.83,84.17,236.65,240.99,0.01,1.39
2015-10-04T09:00,239.89,240.29,240.03,239.52,376,0.07,0.62,58.78,73.39,238.88,238.39,239.09,239.94,79.91,236.80,241.14,0.01,1.35
2015-10-04T13:00,240.03,240.30,239.80,239.53,274,0.04,0.63,57.03,58.37,239.01,238.45,239.14,239.99,65.54,236.96,241.24,0.01,1.31
2015-10-04T17:00,239.86,240.00,239.50,239.38,309,-0.01,0.63,54.74,38.71,239.12,238.54,239.25,239.98,39.90,237.05,241.14,0,1.26
2015-10-04T21:00,239.50,240.40,239.99,238.62,1037,-0.01,0.62,57.72,61.80,239.14,238.59,239.38,240.06,40.89,237.10,241.19,0,1.29
2015-10-05T01:00,239.99,239.99,238.78,238.78,425,-0.10,0.60,49.10,0.00,239.12,238.67,239.45,239.91,-1.60,237.11,241.20,0,1.29
2015-10-05T05:00,238.60,239.09,239.09,236.24,2159,-0.13,0.57,51.12,15.81,239.15,238.75,239.54,239.83,-87.00,237.15,241.20,0,1.4
2015-10-05T09:00,238.85,240.90,238.90,238.20,2932,-0.16,0.53,49.82,5.63,239.16,238.81,239.56,239.72,10.98,237.19,241.14,0,1.49
2015-10-05T13:00,238.91,241.29,241.11,238.91,2813,-0.04,0.52,61.95,100.00,239.26,238.94,239.75,240.01,95.27,237.20,241.45,0.01,1.56
2015-10-05T17:00,241.11,242.89,242.00,240.71,2838,0.09,0.54,65.56,100.00,239.46,239.12,239.94,240.42,193.46,237.13,241.92,0.01,1.6
2015-10-05T21:00,242.01,242.54,241.57,241.51,748,0.14,0.58,62.48,81.29,239.63,239.24,240.02,240.69,180.75,237.19,242.26,0.01,1.56
2015-10-06T01:00,241.57,242.12,241.99,241.57,785,0.18,0.62,64.25,92.04,239.83,239.40,240.16,240.99,170.20,237.24,242.62,0.01,1.49
2015-10-06T05:00,242.00,242.17,242.01,241.53,531,0.20,0.67,64.33,92.53,240.03,239.57,240.30,241.26,152.37,237.30,242.92,0.01,1.43
2015-10-06T09:00,242.15,249.01,247.74,241.95,9276,0.55,0.81,79.55,100.00,240.47,239.84,240.82,242.48,336.61,236.32,244.84,0.03,1.83
2015-10-06T13:00,247.73,248.09,247.39,246.18,2991,0.72,0.99,77.38,92.87,240.90,240.11,241.32,243.47,269.92,235.89,246.10,0.04,1.84
2015-10-06T17:00,247.39,248.19,247.36,246.44,1491,0.77,1.18,77.19,92.25,241.30,240.41,241.82,244.31,207.12,235.67,247.01,0.03,1.83
2015-10-06T21:00,247.36,247.93,247.26,247.10,843,0.75,1.37,76.50,89.98,241.62,240.69,242.30,245.02,169.79,235.56,247.85,0.03,1.76
2015-10-07T01:00,247.23,247.32,246.89,246.70,549,0.66,1.53,73.86,81.31,241.95,240.95,242.77,245.56,131.58,235.57,248.55,0.02,1.68
2015-10-07T05:00,246.99,246.99,245.57,244.20,2520,0.47,1.65,65.24,53.00,242.23,241.21,243.18,245.78,81.69,235.72,248.96,0.01,1.76
2015-10-07T09:00,245.52,246.38,245.58,245.03,1828,0.31,1.73,65.27,51.97,242.49,241.46,243.55,245.97,72.87,235.90,249.35,0.02,1.73
2015-10-07T13:00,245.51,245.98,245.61,244.99,1168,0.18,1.78,65.38,52.34,242.76,241.73,244.00,246.13,61.58,236.09,249.73,0.01,1.67
2015-10-07T17:00,245.61,245.95,244.00,243.50,1914,-0.03,1.77,55.54,0.00,242.96,241.93,244.33,245.97,33.43,236.29,249.92,0.01,1.73
2015-10-07T21:00,244.00,245.65,245.23,244.00,506,-0.09,1.75,60.44,20.41,243.21,242.16,244.75,246.04,39.29,236.52,250.24,-0.01,1.72
2015-10-08T01:00,245.23,245.63,245.22,244.73,329,-0.15,1.71,60.38,20.16,243.47,242.39,245.03,246.09,39.81,236.78,250.55,-0.01,1.67
2015-10-08T05:00,245.14,245.34,244.43,243.30,1066,-0.24,1.65,55.80,1.08,243.70,242.57,245.19,245.99,15.04,237.00,250.77,-0.01,1.69
2015-10-08T09:00,244.43,244.80,244.25,243.55,1057,-0.31,1.57,54.78,0.00,243.90,242.69,245.37,245.86,4.98,237.28,251.04,-0.01,1.66
2015-10-08T13:00,244.25,244.50,244.14,243.00,2014,-0.36,1.48,54.13,0.00,244.16,242.83,245.51,245.72,-15.21,237.53,251.29,-0.01,1.65
2015-10-08T17:00,244.16,244.27,243.00,242.62,1075,-0.46,1.37,47.80,0.00,244.35,242.94,245.58,245.39,-47.89,237.70,251.54,-0.01,1.65
2015-10-08T21:00,243.00,244.28,244.00,242.63,446,-0.45,1.26,53.00,17.69,244.59,243.07,245.33,245.28,-45.07,237.88,251.64,-0.01,1.65
2015-10-09T01:00,244.04,244.74,244.00,243.46,629,-0.43,1.15,53.00,18.12,244.73,243.21,245.10,245.17,-33.59,238.06,251.67,-0.01,1.62
2015-10-09T05:00,244.00,244.30,244.26,243.45,577,-0.38,1.05,54.36,25.17,244.83,243.36,244.90,245.12,-44.88,238.24,251.76,0,1.57
2015-10-09T09:00,244.21,245.45,244.83,244.05,896,-0.31,0.98,57.30,54.04,244.99,243.52,244.73,245.17,-14.60,238.44,251.84,0,1.56
2015-10-09T13:00,244.82,244.85,244.41,244.40,629,-0.29,0.90,54.52,38.23,245.10,243.67,244.57,245.13,-38.54,238.60,251.91,0,1.48
2015-10-09T17:00,244.41,244.94,244.82,244.21,395,-0.24,0.84,56.73,50.80,245.24,243.85,244.52,245.17,-28.28,239.28,250.95,0,1.42
2015-10-09T21:00,244.82,245.40,245.40,244.76,564,-0.16,0.80,59.71,94.22,245.13,244.03,244.51,245.29,14.75,239.92,250.10,0,1.37
2015-10-10T01:00,245.40,245.40,244.54,244.00,333,-0.17,0.76,53.79,47.39,244.99,244.22,244.44,245.25,-17.95,240.55,249.19,0,1.37
2015-10-10T05:00,244.54,244.54,244.00,243.50,255,-0.21,0.71,50.41,20.75,244.83,244.38,244.44,245.12,-69.73,241.16,248.26,0,1.35
2015-10-10T09:00,244.00,245.28,245.12,244.00,461,-0.16,0.67,56.51,73.13,244.73,244.59,244.43,245.19,28.64,241.80,247.45,0,1.34
2015-10-10T13:00,245.12,246.41,246.02,245.01,1939,-0.06,0.65,60.70,100.00,244.69,244.75,244.48,245.41,152.51,242.14,247.15,0.01,1.35
2015-10-10T17:00,246.00,246.02,246.01,245.82,662,-0.01,0.65,60.63,99.46,244.71,244.89,244.59,245.59,163.34,242.45,246.87,0.01,1.26
2015-10-10T21:00,246.01,246.52,245.36,243.75,1580,-0.02,0.65,56.11,64.42,244.70,245.01,244.66,245.63,77.96,242.77,246.53,0,1.37
2015-10-11T01:00,245.36,245.89,245.77,245.11,274,-0.01,0.64,58.23,76.00,244.71,245.14,244.77,245.73,110.23,242.85,246.63,0.01,1.33
2015-10-11T05:00,245.77,245.89,245.21,244.98,213,-0.04,0.63,54.37,38.48,244.76,245.25,244.92,245.72,78.56,243.03,246.45,0,1.3
2015-10-11T09:00,245.21,245.92,245.69,245.04,119,-0.03,0.62,57.00,64.04,244.78,245.18,245.03,245.79,94.74,243.14,246.38,0,1.27
2015-10-11T13:00,245.69,248.73,247.83,245.68,2007,0.10,0.65,66.31,100.00,244.91,245.19,245.28,246.22,231.72,242.87,246.99,0.01,1.4
2015-10-11T17:00,247.80,248.68,248.00,247.14,686,0.19,0.70,66.93,100.00,245.08,245.21,245.53,246.61,219.96,242.69,247.55,0.02,1.41
2015-10-11T21:00,247.92,248.14,248.14,247.02,583,0.23,0.76,67.45,100.00,245.26,245.24,245.75,246.98,175.77,242.59,248.05,0.01,1.39
2015-10-12T01:00,248.13,248.14,247.90,247.48,418,0.23,0.81,65.53,88.73,245.44,245.28,245.99,247.25,154.62,242.73,248.40,0.01,1.33
2015-10-12T05:00,247.90,248.45,247.97,247.43,803,0.21,0.86,65.84,90.55,245.68,245.36,246.20,247.48,137.96,242.78,248.75,0.01,1.31
2015-10-12T09:00,247.76,247.95,246.53,245.21,1681,0.09,0.89,55.03,27.11,245.80,245.39,246.27,247.44,47.51,242.92,248.86,0,1.42
2015-10-12T13:00,246.53,247.48,246.54,246.11,994,-0.00,0.89,55.08,5.43,245.92,245.42,246.41,247.39,49.03,243.04,248.97,0,1.41
2015-10-12T17:00,246.54,247.00,246.18,246.01,725,-0.09,0.86,52.58,0.00,246.01,245.49,246.55,247.28,25.19,243.11,249.03,0,1.38
2015-10-12T21:00,246.18,246.68,245.32,244.00,3465,-0.20,0.81,47.09,0.00,246.04,245.50,246.56,247.04,-45.37,243.16,249.08,0,1.47
2015-10-13T01:00,245.32,248.65,248.20,245.08,1298,-0.08,0.79,61.57,71.12,246.22,245.60,246.71,247.32,73.36,243.21,249.36,0,1.62
2015-10-13T05:00,247.99,253.43,251.98,247.63,5175,0.23,0.85,72.30,100.00,246.56,245.85,247.11,248.21,245.28,242.72,250.51,0.02,1.92
2015-10-13T09:00,252.10,252.58,250.66,250.10,3648,0.32,0.93,65.43,72.75,246.81,246.06,247.46,248.76,204.92,242.68,251.16,0.01,1.96
2015-10-13T13:00,250.66,251.30,250.84,250.10,1250,0.36,1.02,65.91,74.65,247.11,246.28,247.80,249.25,160.96,242.74,251.78,0.01,1.91
2015-10-13T17:00,250.84,251.62,251.08,249.90,1913,0.38,1.11,66.57,77.27,247.45,246.55,248.19,249.72,144.78,242.78,252.34,0.01,1.89
2015-10-13T21:00,251.08,251.38,250.26,250.10,1338,0.30,1.19,62.14,59.70,247.69,246.76,248.50,249.97,115.35,242.90,252.64,0.02,1.85
2015-10-14T01:00,250.26,252.50,252.28,250.23,1035,0.36,1.28,67.82,82.23,247.99,247.04,248.79,250.53,135.53,242.90,253.27,0.02,1.88
2015-10-14T05:00,252.28,252.37,251.31,250.11,870,0.30,1.36,62.94,62.87,248.24,247.27,249.01,250.84,103.00,243.05,253.72,0.02,1.91
2015-10-14T09:00,251.07,253.86,253.33,251.07,1893,0.37,1.45,68.09,83.30,248.62,247.56,249.36,251.45,130.69,243.07,254.46,0.03,1.97
2015-10-14T13:00,253.33,255.95,254.13,253.30,4018,0.43,1.55,69.87,90.36,249.02,247.88,249.77,252.11,157.09,243.11,255.31,0.02,2.02
2015-10-14T17:00,254.17,254.67,253.50,253.50,992,0.39,1.65,66.71,77.83,249.41,248.17,250.14,252.56,124.78,243.27,255.93,0.01,1.96
2015-10-14T21:00,253.50,257.00,255.37,253.50,1846,0.45,1.76,70.92,94.53,249.87,248.50,250.73,253.27,144.20,243.32,256.63,0.02,2.07
2015-10-15T01:00,255.37,256.61,253.93,253.60,1749,0.35,1.85,64.18,67.79,250.16,248.82,251.22,253.62,116.23,243.55,257.00,0.01,2.14
2015-10-15T05:00,253.50,256.89,255.69,253.44,1393,0.37,1.94,68.16,61.42,250.53,249.20,251.86,254.22,121.61,243.67,257.63,0.02,2.23
2015-10-15T09:00,255.69,257.50,255.82,254.90,2775,0.35,2.03,68.44,62.01,250.90,249.56,252.56,254.75,127.30,243.82,258.27,0.02,2.26
2015-10-15T13:00,255.82,255.99,255.10,254.36,1465,0.26,2.10,65.04,33.03,251.24,249.86,253.02,255.07,93.25,244.06,258.75,0.01,2.21
2015-10-15T17:00,254.88,255.50,255.19,254.04,1244,0.17,2.14,65.28,35.76,251.58,250.17,253.23,255.35,78.56,244.34,259.33,0.02,2.16
2015-10-15T21:00,255.19,257.10,256.14,254.91,1230,0.15,2.18,67.71,63.44,252.04,250.53,253.60,255.75,96.91,244.63,260.00,0.01,2.16
2015-10-16T01:00,255.88,257.37,257.24,255.80,1625,0.18,2.22,70.31,93.05,252.55,250.91,254.02,256.27,107.58,244.94,260.80,0.01,2.12
